2179	0
2179	1
2179	2
2179	3
2179	4
2180	5
2180	6
2180	7
2180	8
2180	9
2181	10
2181	11
2181	12
2181	13
2181	14
2181	15
2181	16
2182	17
2182	18
2182	19
2182	20
2182	21
2183	22
2183	23
2183	12
2183	24
2184	25
2184	26
2184	27
2184	28
2184	29
2185	30
2185	31
2185	32
2185	33
2186	34
2186	35
2186	36
2186	37
2186	38
2186	39
2186	40
2186	41
2186	42
2186	43
2186	44
2186	45
2186	46
2186	47
2186	48
2186	49
2186	50
2186	51
2187	52
2187	53
2187	54
2187	55
2187	56
2187	57
2188	58
2188	59
2188	60
2188	61
2188	62
2189	63
2189	64
2189	65
2189	66
2189	67
2189	68
2190	69
2190	70
2190	71
2190	72
2190	73
2190	74
2191	75
2191	76
2191	77
2191	78
2191	79
2191	80
2191	81
2192	82
2192	83
2192	84
2192	85
2192	86
2192	87
2192	88
2192	89
2192	13
2192	90
2193	91
2193	92
2193	93
2193	94
2194	95
2194	96
2194	97
2194	98
2194	99
2194	100
2194	101
2195	102
2195	103
2195	104
2196	105
2196	106
2196	107
2196	108
2196	109
2197	110
2197	111
2197	112
2197	113
2198	114
2198	115
2198	116
2198	117
2198	118
2199	119
2199	120
2199	121
2199	122
2199	123
2199	124
2199	125
2199	126
2199	127
2199	128
2199	129
2199	130
2199	131
2199	132
2199	133
2199	134
2199	135
2199	136
2199	137
2199	138
2199	139
2199	140
2199	141
2199	142
2199	143
2199	144
2199	145
0	146
0	147
0	148
0	149
0	150
0	151
0	152
0	153
0	154
0	155
0	156
1	157
1	122
1	158
1	41
1	159
2200	160
2200	161
2200	162
2200	163
2200	164
2201	165
2201	166
2201	167
2201	168
2201	169
2202	170
2202	171
2202	172
2202	173
2202	174
2202	175
2	176
2	177
2	178
2	179
2	180
2203	149
2203	181
2203	182
2203	183
2203	184
2204	185
2204	186
2204	187
2204	188
2204	189
2205	190
2205	191
2205	192
2205	193
2205	194
2205	151
2205	86
2205	195
2205	180
2205	196
2205	197
2205	198
2205	199
2205	200
2205	201
2205	202
2205	203
2205	204
2206	205
2206	206
2206	207
2206	208
2206	209
2206	210
2206	10
2206	211
2206	212
2207	213
2207	214
2207	215
2207	216
2207	217
2207	218
2207	219
2207	220
2208	221
2208	222
2208	223
2208	224
2209	225
2209	226
2209	227
2209	228
2209	229
2209	2
2209	230
2209	231
2209	232
2209	233
2209	234
2209	235
2209	236
2209	237
2209	238
2209	239
3	240
3	241
3	242
3	243
3	244
3	245
3	246
3	247
2210	248
2210	249
2210	250
2210	251
2210	252
2211	253
2211	254
2211	255
2211	256
2211	257
2212	258
2212	259
2212	260
2212	261
2212	262
2213	263
2213	264
2213	265
2213	266
2213	267
2213	268
2213	269
2213	270
2213	271
2213	272
2213	273
2213	274
2214	275
2214	276
2214	277
2214	278
2214	279
2214	280
2214	281
2214	282
2214	283
2214	284
2214	285
2214	286
2214	287
2214	288
2214	289
2214	290
2215	291
2215	292
2215	293
2215	294
2216	295
2216	296
2216	297
2216	140
2217	298
2217	299
2217	300
2217	301
2217	302
2217	303
2217	304
2217	305
2217	306
2218	307
2218	308
2218	309
2218	310
2218	311
2219	312
2219	313
2219	314
2219	315
2219	316
2219	317
2219	318
2219	319
2219	320
2219	321
2219	322
2219	323
2219	324
4	325
4	326
4	327
4	255
4	328
4	329
4	44
4	330
4	331
2220	332
2220	333
2220	45
2220	47
2221	334
2221	335
2221	336
2221	337
2221	338
2221	339
2221	340
2222	341
2222	342
2222	343
2222	344
2222	345
2222	346
2222	347
5	348
5	349
5	350
5	351
5	352
5	353
5	354
5	355
5	356
5	357
5	192
5	358
5	359
5	360
5	361
5	362
5	363
5	364
5	365
5	366
5	367
5	368
5	369
5	370
5	371
5	372
5	373
5	374
5	375
5	376
5	377
5	378
5	379
5	380
5	381
5	382
5	383
5	384
5	385
5	386
5	387
5	388
5	389
5	390
5	156
5	391
2223	392
2223	393
2223	394
2223	395
2223	255
2223	328
2223	396
2223	345
2223	397
2223	398
2223	399
2223	400
6	401
6	402
6	403
6	404
6	273
6	405
6	406
6	407
6	408
6	409
6	410
6	411
6	412
2224	413
2224	414
2224	415
2224	416
7	417
7	418
7	419
7	420
7	421
7	422
7	423
7	160
7	424
7	425
7	426
7	427
7	428
7	429
7	430
7	431
7	432
7	433
7	434
7	435
7	436
7	437
7	350
7	438
7	439
7	440
7	441
7	442
7	443
7	444
7	445
7	446
7	447
7	448
7	449
7	450
7	451
7	452
7	453
7	133
7	169
7	454
7	455
7	456
7	457
7	458
7	459
7	460
7	461
7	462
7	463
7	464
7	465
7	396
7	466
7	467
7	468
7	469
7	470
7	471
7	472
7	114
7	473
7	474
7	475
7	476
7	477
7	116
7	478
7	479
7	480
7	481
7	482
7	483
7	484
7	485
7	486
7	487
7	195
7	196
7	488
7	489
7	490
7	491
7	492
7	493
7	494
7	495
7	203
7	496
8	497
8	377
8	498
8	499
8	500
8	501
2225	502
2225	4
2225	503
2225	504
2226	505
2226	506
2226	507
2226	508
2226	509
2226	510
2226	511
2226	512
2226	513
2226	514
2227	515
2227	433
2227	516
2227	517
2227	518
2227	519
2228	520
2228	521
2228	522
2228	523
2228	524
2228	525
2229	526
2229	527
2229	528
2230	529
2230	259
2230	530
2230	531
2230	532
2230	226
2230	533
2230	534
2230	535
2230	536
2230	537
2230	538
2230	539
2230	516
2230	540
2230	541
2230	326
2230	542
2230	543
2230	544
2230	545
2230	546
2230	547
2231	548
2231	549
2231	550
2231	551
2231	125
2232	552
2232	553
2232	554
2232	555
2232	556
2233	263
2233	557
2233	558
2233	559
2233	560
2233	561
2233	394
2233	562
2233	342
2233	563
2234	564
2234	312
2234	565
2234	566
2234	567
2235	401
2235	568
2235	83
2235	569
2235	570
2235	571
2236	110
2236	572
2236	573
2236	574
2236	0
2236	575
2236	576
9	577
9	578
9	579
9	580
9	581
9	582
9	583
9	584
9	573
9	585
9	586
9	587
9	588
9	589
9	590
9	591
9	592
9	593
9	594
9	595
9	165
9	596
9	223
9	597
9	598
9	599
9	600
9	601
9	602
9	603
9	604
9	605
9	606
9	607
9	608
10	609
10	610
10	611
10	551
10	612
10	613
10	5
10	614
10	615
10	616
10	617
10	618
10	619
10	620
10	621
10	622
2237	623
2237	85
2237	624
2237	180
2237	625
2237	13
2238	626
2238	627
2238	628
2238	629
2239	350
2239	630
2239	631
2239	632
2239	633
2239	634
2239	635
2239	636
2240	637
2240	638
2240	639
2240	640
2240	641
2240	642
2241	643
2241	644
2241	645
2241	646
2241	647
2241	648
2241	649
2241	207
2241	650
2242	651
2242	652
2242	653
2243	654
2243	655
2243	656
2243	80
2243	657
2243	125
2243	658
2243	659
2243	135
2243	660
2244	661
2244	662
2244	663
2244	664
2244	665
2244	666
2244	667
2245	249
2245	668
2245	652
2245	669
2245	670
2245	671
2245	672
2245	247
2246	673
2246	674
2246	675
2246	676
2246	117
2246	677
2246	678
2246	180
2246	679
2247	680
2247	681
2247	682
2247	683
2247	684
2247	151
2248	685
2248	686
2248	687
2248	688
2249	2
2249	689
2249	690
2249	691
2249	692
2249	693
2249	694
2250	695
2250	693
2250	696
2250	697
2250	698
2250	699
2250	700
2250	701
2250	444
2250	702
2250	703
2250	704
2250	705
2251	706
2251	707
2251	708
2251	709
2251	710
2251	711
2251	712
2251	713
2251	714
2251	715
2251	716
2251	717
2251	718
2252	719
2252	720
2252	721
2252	722
2252	723
2252	724
2253	725
2253	726
2253	727
2253	728
2253	729
2254	444
2254	730
2254	731
2254	458
2254	732
2255	733
2255	734
2255	735
2255	736
2255	737
2256	738
2256	739
2256	740
2256	741
2256	742
2257	743
2257	176
2257	744
2257	745
2257	746
2257	747
2257	748
2258	121
2258	124
2258	749
2258	750
2258	751
2259	752
2259	753
2259	754
2259	755
11	756
11	757
11	758
11	373
11	759
11	753
11	760
11	44
2260	761
2260	762
2260	763
2260	764
2260	765
2260	435
2261	256
2261	766
2261	767
2261	768
2261	769
2262	770
2262	771
2262	772
2262	773
2263	774
2263	775
2263	776
2263	777
2263	778
2264	507
2264	779
2264	780
2264	167
2264	781
2264	395
2264	254
2264	454
2264	782
2264	783
2264	784
2264	785
2265	786
2265	787
2265	788
2265	789
2266	790
2266	791
2266	792
2266	793
2266	794
2266	795
2267	649
2267	796
2267	797
2267	798
2267	799
2267	800
2267	10
2267	801
2267	802
2267	803
2268	804
2268	805
2268	806
2268	807
2268	808
2268	765
2268	809
2268	810
2268	811
2269	812
2269	813
2269	814
2269	815
2269	0
2269	816
2270	817
2270	818
2270	819
2270	820
2270	821
2270	822
2270	823
2270	676
2270	824
2270	203
2271	825
2271	796
2271	826
2271	827
2271	306
2271	10
2271	828
2271	338
2271	829
2271	198
2272	830
2272	831
2272	680
2272	832
2272	833
2272	480
2273	345
2273	834
2273	835
2273	836
2273	837
2274	838
2274	839
2274	0
2274	1
2274	840
2274	4
2274	841
2274	842
2274	843
2274	844
2274	161
2275	277
2275	845
2275	846
2275	847
2275	848
2275	849
2275	236
2275	850
12	851
12	852
12	853
12	854
12	855
2276	300
2276	856
2276	857
2276	858
2276	859
2277	860
2277	861
2277	862
2277	863
2277	864
2278	865
2278	866
2278	342
2278	216
2279	867
2279	868
2279	869
2279	870
2279	871
2280	576
2280	872
2280	873
2280	874
2280	173
2280	875
2280	175
2280	876
2280	877
2280	878
2280	879
2280	880
2280	881
2281	882
2281	883
2281	884
2281	885
2281	886
2281	887
2281	888
2282	667
2282	889
2282	890
2282	891
2282	892
2282	893
2282	894
2282	895
2282	896
2282	897
2282	898
2282	899
2282	900
13	901
13	902
13	903
13	904
13	905
2283	906
2283	258
2283	907
2283	908
2283	262
2284	909
2284	910
2284	911
2284	912
2284	913
2285	914
2285	328
2285	915
2285	835
2285	837
2286	646
2286	916
2286	917
2286	918
2287	919
2287	920
2287	921
2287	922
2287	923
14	924
14	925
14	926
14	927
14	928
14	929
14	930
14	931
14	932
14	933
14	934
2288	935
2288	936
2288	412
2288	937
2288	938
2289	939
2289	940
2289	941
2289	942
2289	943
2289	134
2289	138
2289	944
2289	945
2289	946
2289	947
2289	948
2290	949
2290	950
2290	951
2291	952
2291	953
2291	954
2291	955
2292	956
2292	957
2292	958
2292	959
2292	960
2292	961
2292	962
2292	113
2293	963
2293	964
2293	965
2293	966
2294	967
2294	968
2294	969
2294	970
2294	971
2294	972
2295	973
2295	865
2295	974
2295	602
2295	975
2295	255
2295	833
15	976
15	977
15	978
15	979
15	980
15	981
15	982
15	244
15	983
15	480
15	984
15	985
2296	986
2296	724
2296	987
2296	988
2296	989
2297	353
2297	990
2297	991
2297	362
2297	992
2297	993
2298	994
2298	995
2298	996
2298	997
2299	449
2299	216
2299	998
2299	999
2300	1000
2300	1001
2300	1002
2300	507
2300	1003
2300	1004
2300	1005
2300	1006
2300	337
2300	829
16	1007
16	1008
16	1009
16	1010
16	1011
2301	1012
2301	250
2301	1013
2301	977
2301	1014
2301	1015
2302	1016
2302	1017
2302	1018
2302	1019
2303	1020
2303	1021
2303	568
2303	1022
2303	1023
2303	338
2304	1024
2304	1025
2304	414
2305	839
2305	1026
2305	1027
2305	1028
2305	1029
2305	1030
2305	1031
2305	644
2305	1032
2305	26
2305	810
2305	1033
2305	1034
2305	13
2305	1035
2305	1036
2305	1037
2305	1038
2305	1039
2306	676
2306	641
2306	1040
2306	1041
2306	1042
2307	797
2307	1043
2307	12
2307	1044
2308	1045
2308	1046
2308	1047
2308	83
2308	1048
2308	1049
2309	1050
2309	1051
2309	1052
2309	1053
2310	1054
2310	229
2310	1055
2310	1056
2310	1057
2310	1058
2310	1059
2311	1060
2311	1061
2311	286
2311	908
2311	261
2311	1062
2311	226
2311	858
2311	227
2311	1063
2311	1064
2311	231
2311	1065
2311	1066
2311	537
2311	1067
2311	850
2311	1068
2311	1069
2311	1021
2311	1070
2311	1071
2311	1072
2311	1073
2311	83
2311	84
2311	684
2312	1074
2312	1075
2312	1076
2312	888
2313	1077
2313	1078
2313	1079
2313	1080
2313	1081
2314	1082
2314	1083
2314	1084
2314	162
2314	269
2314	412
2315	1085
2315	1086
2315	1082
2315	1087
2315	175
2316	0
2316	1088
2316	643
2316	401
2316	1089
2316	1090
2316	1091
2316	1092
2316	1093
2317	1094
2317	1095
2317	153
2317	1096
2317	1097
2317	1098
2317	1099
2317	1100
2317	1101
2318	1102
2318	1073
2318	412
2318	347
2318	768
2319	1103
2319	1104
2319	1105
2319	1106
2319	1107
2319	1108
2319	1109
2319	1110
2320	1111
2320	1112
2320	752
2320	1113
2321	1114
2321	1115
2321	237
2321	1116
2321	132
2322	1117
2322	438
2322	1118
2322	5
2322	1119
2323	1061
2323	1120
2323	1121
2323	858
2323	1122
2324	799
2324	1123
2324	1124
2324	682
2324	467
2324	1125
2325	1126
2325	1127
2325	282
2325	1128
2325	1129
2326	521
2326	1130
2326	1131
2326	1132
2326	1133
2327	1134
2327	1135
2327	216
2327	1136
2327	1137
2327	1138
2327	901
2327	1139
2327	1140
2327	1141
2327	1142
2328	1143
2328	1144
2328	458
2328	1145
2328	1146
2329	120
2329	1147
2329	1148
2329	843
2329	1149
2329	1150
2329	1151
2329	401
2329	881
2329	1152
2329	1153
2329	75
2329	95
2329	1154
2329	1155
2329	1156
2329	1089
2329	78
2329	979
2329	1157
2329	433
2329	1158
2329	1000
2329	1058
2329	1159
2329	1160
2329	810
2329	1161
2329	1162
2329	1093
2329	1059
2329	269
2329	1163
2329	271
2329	1164
2329	1165
2329	1166
2330	1167
2330	1168
2330	1169
2330	1170
2330	1171
2330	1172
2330	1173
2331	1174
2331	960
2331	1175
2331	403
2331	1176
2331	1177
2331	270
2331	1178
2331	1164
2331	1179
2332	1180
2332	347
2332	727
2332	835
2332	1181
2333	548
2333	1182
2333	1183
2333	1184
2333	1185
2334	1186
2334	1187
2334	444
2334	1188
2334	1189
2334	1190
2335	1191
2335	1192
2335	1193
2335	578
2335	1194
2335	1195
2335	1196
2335	1197
2335	1198
2335	110
2335	574
2335	1199
2335	1200
2335	263
2335	1201
2335	1202
2335	1203
2335	1204
2335	576
2335	1205
2335	1206
2335	1207
2335	1208
2335	1209
2335	1085
2335	1210
2335	1211
2335	1212
2335	1213
2335	742
2335	844
2336	327
2336	1214
2336	1215
2336	1216
2337	1217
2337	1218
2337	1219
2337	1220
2337	1221
17	935
17	1222
17	511
17	1223
17	257
17	1224
2338	1225
2338	1226
2338	1227
2338	1228
2338	846
2338	225
2338	226
2338	1229
2338	1230
2338	1197
2338	858
2338	1231
2338	859
2338	1232
2338	1233
2338	847
2338	1234
2338	1235
2338	1236
2338	1237
2338	2
2338	1238
2338	231
2338	723
2339	1061
2339	1239
2339	1240
2339	1241
2339	1231
18	1242
18	858
18	1243
18	1244
18	424
18	1245
18	1246
18	1247
18	1248
18	1249
18	1250
18	186
18	1251
18	1252
18	1253
18	1254
18	1255
18	992
18	184
18	1256
18	1257
18	1258
18	1259
18	156
2340	1260
2340	725
2340	163
2340	1261
2340	1262
2340	169
2340	328
2341	1263
2341	255
2341	1264
2341	946
2341	1265
2342	1266
2342	1267
2342	1268
2342	1269
2342	1270
2342	746
2342	383
2342	1271
2342	47
2343	935
2343	1272
2343	1273
2343	1274
2344	1275
2344	1276
2344	1277
2344	1278
2344	1279
2344	1280
2344	1281
2345	1006
2345	794
2345	1282
2345	488
2345	829
2345	400
2345	1283
2345	1284
2345	1285
2346	1286
2346	456
2346	632
2346	791
2346	1287
19	817
19	1288
19	1289
19	1290
19	1291
19	1292
19	554
19	180
19	1293
19	1294
19	1295
19	90
19	1296
19	1297
19	1035
19	1036
19	1037
19	1298
19	1038
2347	148
2347	177
2347	1299
2347	1300
2347	1301
2348	1302
2348	268
2348	1303
2348	1304
2348	1305
2348	342
2348	1306
2348	1307
2349	1308
2349	1309
2349	1240
2349	1310
2349	1311
2349	229
2349	1312
2349	1313
2349	1314
2350	1315
2350	1316
2350	508
2350	1317
2350	1306
2350	118
2351	1318
2351	202
2351	1319
2351	1320
2351	1321
2351	1322
2351	1323
20	1324
20	147
20	1325
20	1326
20	512
2352	1327
2352	639
2352	1328
2352	1329
2352	347
2352	1330
2353	1331
2353	908
2353	858
2353	2
2353	1332
2353	1333
21	654
21	1334
21	44
21	1335
2354	1336
2354	741
2354	1337
2354	1338
2354	1339
2354	1020
2354	1340
2354	1341
2355	1342
2355	1343
2356	110
2356	0
2356	1344
2356	1345
2356	593
2356	1346
2356	726
2356	517
2357	1347
2357	1348
2357	1349
2357	511
2357	1350
2358	1351
2358	1352
2358	1353
2358	1354
2358	770
2359	1355
2359	1356
2359	1357
2359	1358
2360	1359
2360	796
2360	1360
2360	80
2360	865
2360	1361
2360	83
2360	1362
2360	942
2360	254
2360	1363
2360	1364
2360	1365
2360	1366
2360	660
2360	412
2360	1367
2360	1368
2360	833
2361	1026
2361	1369
2361	806
2361	1370
