1	10433	1
1	10700	1
1	11227	1
3	4306	1
3	4902	1
5	310	1
5	2431	1
5	5187	1
5	6195	1
5	8334	1
6	1660	1
6	2067	1
6	2703	1
6	3466	1
6	5684	1
7	908	1
7	3930	1
7	5464	1
7	9528	1
8	2212	1
8	7521	1
8	8178	1
8	8376	1
8	8471	1
9	773	1
9	825	1
9	1028	1
9	1277	1
10	746	1
10	1343	1
10	1823	1
10	1824	1
10	2025	1
10	3045	1
10	3304	1
10	4140	1
10	5451	1
10	6601	1
10	6635	1
10	7165	1
10	8031	1
11	293	1
11	3159	1
11	3552	1
11	4585	1
11	4873	1
11	6419	1
11	8433	1
11	9828	1
14	1231	1
14	3075	1
14	3129	1
14	6815	1
14	7812	1
20	9945	1
21	1784	1
21	1822	1
21	2755	1
21	3689	1
21	5163	1
21	5623	1
21	6515	1
21	7525	1
21	8626	1
21	8703	1
21	9200	1
22	1192	1
22	3098	1
22	3783	1
22	4099	1
22	6716	1
22	8102	1
23	2493	1
23	5829	1
23	6105	1
23	7904	1
24	1330	1
24	2025	1
24	8211	1
24	9424	1
25	2304	1
25	5324	1
25	5364	1
25	6247	1
25	6775	1
26	1025	1
26	1063	1
26	1690	1
26	3043	1
26	3733	1
26	6377	1
26	9436	1
26	9438	1
26	10559	1
26	11288	1
26	11307	1
27	5833	1
27	7220	1
27	7294	1
27	9228	1
29	6541	1
29	7603	1
29	8914	1
29	8925	1
29	10264	1
29	10535	1
29	10616	1
29	11185	1
29	11213	1
29	11214	1
29	11216	1
29	11217	1
29	11218	1
32	138	1
32	1984	1
32	3740	1
32	4032	1
32	4144	1
32	6040	1
33	1893	1
33	2981	1
33	4726	1
33	7307	1
33	8114	1
33	8353	1
33	10829	1
36	356	1
36	741	1
36	7994	1
36	8306	1
36	10773	1
36	10776	1
36	11256	1
36	11624	1
36	11952	1
37	3993	1
37	4577	1
37	6330	1
37	10215	1
39	7468	1
39	8390	1
39	9759	1
39	10554	1
39	10590	1
39	11005	1
39	11570	1
39	11957	1
41	1137	1
41	2600	1
41	3296	1
41	8435	1
42	2187	1
42	2751	1
42	3525	1
42	4969	1
42	8299	1
42	8463	1
43	4144	1
43	7521	1
46	1937	1
46	4441	1
46	4677	1
46	7342	1
46	7521	1
48	1707	1
48	4845	1
48	5416	1
48	6128	1
50	6005	1
50	6369	1
50	6740	1
50	7521	1
50	9054	1
50	10224	1
50	10225	1
50	10227	1
50	10902	1
50	10903	1
51	1	1
51	2619	1
51	6685	1
51	7487	1
51	10149	1
52	148	1
52	649	1
52	2452	1
52	8329	1
52	9804	1
52	9855	1
52	10474	1
52	11896	1
53	430	1
53	5140	1
53	5159	1
53	5627	1
53	7736	1
54	2293	1
54	7446	1
54	8385	1
54	9411	1
54	10569	1
55	3972	1
55	4099	1
55	5001	1
56	737	1
56	4588	1
56	5985	1
57	23	1
57	2867	1
57	4426	1
57	4819	1
57	4971	1
59	472	1
59	515	1
59	847	1
59	2104	1
59	7215	1
60	3938	1
60	4275	1
60	4442	1
60	6456	1
62	1305	1
62	2184	1
62	6209	1
62	8761	1
62	10975	1
62	11285	1
63	3844	1
63	6440	1
63	8279	1
63	12052	1
65	276	1
65	1066	1
65	2001	1
65	2128	1
65	2344	1
65	2378	1
65	2578	1
65	3441	1
65	6221	1
65	7451	1
66	6190	1
66	8806	1
66	9059	1
66	11048	1
67	8673	1
67	9527	1
67	11857	1
68	264	1
68	443	1
68	463	1
68	963	1
68	1728	1
68	2203	1
68	3001	1
68	4742	1
68	4902	1
68	4980	1
68	5512	1
68	5895	1
68	6073	1
68	6084	1
68	6846	1
68	6872	1
68	7095	1
68	7153	1
68	7239	1
68	7278	1
68	7288	1
68	7385	1
68	7497	1
68	7611	1
68	8052	1
68	8812	1
68	8820	1
68	8821	1
68	9483	1
68	10647	1
68	10829	1
68	10898	1
68	10899	1
68	10938	1
68	11332	1
68	11370	1
68	11371	1
68	11397	1
68	11486	1
68	11487	1
68	11490	1
68	11501	1
68	11583	1
68	11685	1
68	11903	1
68	11987	1
68	12042	1
68	12086	1
68	12305	1
69	12	1
69	14	1
69	76	1
69	97	1
69	99	1
69	101	1
69	103	1
69	123	1
69	3261	1
69	6291	1
69	6517	1
69	7617	1
69	7966	1
69	8305	1
69	9855	1
69	10230	1
69	10370	1
69	10380	1
69	10675	1
69	10702	1
69	11700	1
72	602	1
72	771	1
72	1175	1
72	1231	1
72	1404	1
72	1941	1
72	3464	1
72	3476	1
73	1364	1
73	7738	1
73	11321	1
73	11339	1
75	686	1
75	687	1
75	689	1
77	2713	1
77	3133	1
77	3556	1
77	4262	1
77	4382	1
77	5524	1
81	2085	1
81	4244	1
81	6183	1
81	6459	1
81	6725	1
81	10572	1
81	10648	1
82	7359	1
82	7879	1
82	8368	1
82	8382	1
82	8398	1
82	8804	1
82	10581	1
82	10806	1
82	11359	1
82	12219	1
82	12221	1
82	12222	1
82	12227	1
82	12228	1
82	12314	1
85	538	1
85	2017	1
85	3512	1
85	4032	1
85	4260	1
85	8872	1
86	3956	1
86	6120	1
86	9554	1
86	10772	1
86	11324	1
89	1941	1
89	1997	1
89	2195	1
89	5862	1
90	5231	1
90	10278	1
91	87	1
91	138	1
91	2320	1
91	4013	1
91	4461	1
92	207	1
92	1066	1
92	1453	1
92	4824	1
92	4825	1
92	7388	1
93	825	1
93	878	1
93	949	1
93	9373	1
94	885	1
94	1041	1
94	3034	1
94	4403	1
94	4495	1
94	5393	1
94	5453	1
94	5526	1
94	6700	1
94	7019	1
94	8180	1
94	8765	1
94	9337	1
94	9447	1
94	9453	1
94	9770	1
94	9907	1
94	11036	1
95	525	1
95	526	1
95	793	1
95	3313	1
95	6665	1
95	6704	1
95	8588	1
95	8690	1
95	11159	1
96	1091	1
96	3234	1
96	3237	1
96	7150	1
97	3479	1
97	4228	1
97	4329	1
97	4731	1
97	5127	1
97	6012	1
98	314	1
98	2344	1
98	4825	1
98	5055	1
98	5136	1
98	6608	1
98	8212	1
100	245	1
100	3051	1
100	3522	1
100	5688	1
100	8400	1
101	741	1
101	1100	1
101	3843	1
101	4894	1
101	8138	1
101	11370	1
102	2270	1
102	2499	1
102	3324	1
102	7254	1
102	8234	1
102	11350	1
102	11588	1
102	11717	1
105	2297	1
105	3900	1
106	2290	1
106	5294	1
106	11840	1
107	765	1
107	1915	1
107	3632	1
111	6058	1
111	6060	1
111	7119	1
112	361	1
112	2270	1
112	3393	1
112	6023	1
112	6456	1
112	6475	1
113	2692	1
113	3293	1
113	3904	1
114	1432	1
114	4705	1
114	7417	1
115	591	1
115	4650	1
115	9880	1
115	9884	1
115	10096	1
115	12037	1
116	943	1
116	2261	1
116	4630	1
116	4979	1
116	6456	1
116	6475	1
116	7260	1
116	7870	1
117	4705	1
117	5654	1
117	6221	1
118	5107	1
118	6718	1
118	6719	1
118	7499	1
118	7503	1
118	7512	1
119	205	1
119	2408	1
119	6061	1
119	6304	1
119	10439	1
120	2419	1
120	4165	1
120	4530	1
120	5672	1
121	938	1
121	1389	1
121	2139	1
121	2171	1
121	2177	1
121	2788	1
121	3915	1
121	4009	1
121	5351	1
121	6333	1
121	7271	1
121	8050	1
121	9547	1
122	144	1
122	161	1
122	2110	1
122	8031	1
122	10925	1
122	11367	1
122	11846	1
124	444	1
124	1330	1
124	2243	1
124	2298	1
124	2739	1
125	6233	1
125	7906	1
125	9830	1
125	11194	1
126	7227	1
126	8367	1
126	8368	1
127	2241	1
127	4755	1
127	7994	1
127	8101	1
127	8102	1
127	10959	1
130	3752	1
130	4652	1
131	7842	1
131	8149	1
131	9109	1
131	11050	1
131	11455	1
132	511	1
132	1680	1
132	2234	1
132	5513	1
132	6293	1
132	8853	1
133	128	1
133	138	1
133	2127	1
133	6683	1
134	1613	1
134	3309	1
134	7309	1
134	8081	1
135	9260	1
135	9273	1
135	9274	1
135	9302	1
135	11752	1
136	92	1
136	132	1
136	134	1
136	142	1
136	151	1
136	272	1
136	470	1
136	779	1
136	947	1
136	1091	1
136	1415	1
136	1854	1
136	2585	1
136	2664	1
136	2762	1
136	2899	1
136	2965	1
136	3017	1
136	3594	1
136	3638	1
136	3889	1
136	4282	1
136	4382	1
136	4466	1
136	4549	1
136	4563	1
136	4678	1
136	5186	1
136	5461	1
136	5468	1
136	5688	1
136	5862	1
136	6077	1
136	6352	1
136	6405	1
136	6407	1
136	6446	1
136	6517	1
136	6526	1
136	6829	1
136	6833	1
136	6975	1
136	7083	1
136	7153	1
136	7550	1
136	7551	1
136	7560	1
136	7619	1
136	7657	1
136	7761	1
136	7762	1
136	7805	1
136	7826	1
136	7860	1
136	7873	1
136	7905	1
136	7966	1
136	7985	1
136	8010	1
136	8239	1
136	8513	1
136	8534	1
136	8584	1
136	8594	1
136	8649	1
136	8651	1
136	8722	1
136	8775	1
136	8776	1
136	8968	1
136	9030	1
136	9124	1
136	9126	1
136	9234	1
136	9422	1
136	9458	1
136	9623	1
136	9683	1
136	9692	1
136	9750	1
136	9898	1
136	9941	1
136	9970	1
136	10022	1
136	10270	1
136	10350	1
136	10355	1
136	10492	1
136	10706	1
136	10781	1
136	10784	1
136	11296	1
136	11306	1
136	11324	1
136	11334	1
136	11342	1
136	11371	1
136	11409	1
136	11465	1
136	11467	1
136	11492	1
136	11583	1
136	11651	1
136	11811	1
136	11832	1
136	11946	1
136	12001	1
136	12014	1
136	12035	1
136	12099	1
136	12113	1
136	12133	1
