50	6005	1
50	6369	1
50	6740	1
50	7521	1
50	9054	1
50	10224	1
50	10225	1
50	10227	1
50	10902	1
50	10903	1
57	23	1
57	2867	1
57	4426	1
57	4819	1
57	4971	1
69	12	1
69	14	1
69	76	1
69	97	1
69	99	1
69	101	1
69	103	1
69	123	1
69	3261	1
69	6291	1
69	6517	1
69	7617	1
69	7966	1
69	8305	1
69	9855	1
69	10230	1
69	10370	1
69	10380	1
69	10675	1
69	10702	1
69	11700	1
82	7359	1
82	7879	1
82	8368	1
82	8382	1
82	8398	1
82	8804	1
82	10581	1
82	10806	1
82	11359	1
82	12219	1
82	12221	1
82	12222	1
82	12227	1
82	12228	1
82	12314	1
122	144	1
122	161	1
122	2110	1
122	8031	1
122	10925	1
122	11367	1
122	11846	1
136	92	1
136	132	1
136	134	1
136	142	1
136	151	1
136	272	1
136	470	1
136	779	1
136	947	1
136	1091	1
136	1415	1
136	1854	1
136	2585	1
136	2664	1
136	2762	1
136	2899	1
136	2965	1
136	3017	1
136	3594	1
136	3638	1
136	3889	1
136	4282	1
136	4382	1
136	4466	1
136	4549	1
136	4563	1
136	4678	1
136	5186	1
136	5461	1
136	5468	1
136	5688	1
136	5862	1
136	6077	1
136	6352	1
136	6405	1
136	6407	1
136	6446	1
136	6517	1
136	6526	1
136	6829	1
136	6833	1
136	6975	1
136	7083	1
136	7153	1
136	7550	1
136	7551	1
136	7560	1
136	7619	1
136	7657	1
136	7761	1
136	7762	1
136	7805	1
136	7826	1
136	7860	1
136	7873	1
136	7905	1
136	7966	1
136	7985	1
136	8010	1
136	8239	1
136	8513	1
136	8534	1
136	8584	1
136	8594	1
136	8649	1
136	8651	1
136	8722	1
136	8775	1
136	8776	1
136	8968	1
136	9030	1
136	9124	1
136	9126	1
136	9234	1
136	9422	1
136	9458	1
136	9623	1
136	9683	1
136	9692	1
136	9750	1
136	9898	1
136	9941	1
136	9970	1
136	10022	1
136	10270	1
136	10350	1
136	10355	1
136	10492	1
136	10706	1
136	10781	1
136	10784	1
136	11296	1
136	11306	1
136	11324	1
136	11334	1
136	11342	1
136	11371	1
136	11409	1
136	11465	1
136	11467	1
136	11492	1
136	11583	1
136	11651	1
136	11811	1
136	11832	1
136	11946	1
136	12001	1
136	12014	1
136	12035	1
136	12099	1
136	12113	1
136	12133	1
136	12240	1
136	12292	1
136	12295	1
140	4537	1
140	5284	1
140	5619	1
140	5915	1
140	7363	1
140	8370	1
140	8389	1
140	9499	1
140	10423	1
142	2160	1
142	5845	1
142	6290	1
142	6620	1
142	7906	1
142	8402	1
142	9482	1
142	9493	1
142	9534	1
142	10213	1
142	10478	1
142	11169	1
142	11187	1
143	3516	1
143	6023	1
143	7350	1
143	7779	1
143	7793	1
143	8052	1
143	9565	1
143	9845	1
143	10746	1
143	11418	1
143	11458	1
143	11691	1
143	11819	1
143	12086	1
143	12154	1
178	165	1
178	166	1
178	169	1
178	3149	1
178	4135	1
178	4793	1
178	5125	1
178	7835	1
178	8606	1
178	9419	1
178	9867	1
178	10177	1
178	10313	1
180	697	1
180	1314	1
180	2416	1
180	2952	1
180	3012	1
180	4078	1
180	5078	1
180	8400	1
180	9667	1
180	11451	1
180	11714	1
180	11756	1
226	995	1
226	1015	1
226	4398	1
226	7101	1
226	9554	1
272	9231	1
272	9232	1
272	9239	1
272	10958	1
288	2093	1
288	2238	1
288	3695	1
288	5083	1
288	6735	1
288	7471	1
288	11847	1
288	11876	1
300	178	1
300	201	1
300	330	1
300	412	1
300	417	1
300	418	1
300	419	1
300	715	1
300	2239	1
300	3564	1
300	4144	1
300	8013	1
300	9928	1
300	10414	1
300	10415	1
300	10497	1
327	11030	1
327	11820	1
327	11907	1
350	4472	1
350	5596	1
350	10964	1
350	11035	1
432	6971	1
432	9405	1
432	11363	1
438	1194	1
438	3456	1
438	8598	1
438	9171	1
438	9551	1
438	9727	1
438	10230	1
438	10878	1
438	10971	1
438	11203	1
438	11370	1
438	11946	1
438	12000	1
438	12086	1
438	12248	1
438	12288	1
452	3524	1
452	5029	1
452	7844	1
452	7972	1
452	8307	1
452	9192	1
452	9481	1
452	9910	1
452	10184	1
452	10531	1
452	10652	1
452	10662	1
452	10775	1
452	11007	1
452	11008	1
452	11336	1
452	11680	1
470	10	1
470	397	1
470	601	1
470	744	1
470	1611	1
470	2012	1
470	2057	1
470	2290	1
470	3681	1
470	4742	1
470	5512	1
470	5586	1
470	5688	1
470	8218	1
470	8634	1
470	8784	1
470	9972	1
470	10743	1
470	10781	1
470	10971	1
470	11199	1
470	11201	1
470	12052	1
470	12143	1
477	151	1
477	1591	1
477	9736	1
477	12122	1
510	550	1
510	1880	1
510	2693	1
510	3687	1
528	3200	1
528	9620	1
533	4318	1
533	4325	1
533	5660	1
533	6860	1
533	6861	1
533	9337	1
533	9785	1
533	9997	1
533	10741	1
535	964	1
535	5798	1
535	6508	1
535	6977	1
535	7235	1
535	7420	1
535	7490	1
535	7964	1
535	8098	1
535	8574	1
535	8800	1
535	9094	1
535	9146	1
535	9149	1
535	9284	1
535	9288	1
535	9649	1
535	9663	1
535	9664	1
535	9927	1
535	10023	1
535	10076	1
535	10115	1
535	10397	1
535	10706	1
535	10781	1
535	10898	1
535	11093	1
535	11120	1
535	11206	1
535	11460	1
535	11465	1
535	11473	1
535	11543	1
535	11927	1
535	11946	1
565	6465	1
565	7611	1
565	8818	1
565	9565	1
565	11419	1
565	11927	1
565	12073	1
569	5762	1
569	5892	1
569	8499	1
614	1503	1
614	1676	1
614	2661	1
614	4151	1
614	5425	1
621	296	1
621	604	1
621	1910	1
621	2017	1
621	2766	1
621	3624	1
621	5020	1
621	5165	1
621	5656	1
621	6465	1
621	6521	1
621	6719	1
621	7166	1
621	7514	1
621	7667	1
621	7986	1
621	8572	1
621	8598	1
621	9221	1
621	9472	1
621	9475	1
621	9591	1
621	10009	1
621	10025	1
621	10306	1
621	10405	1
621	10666	1
621	11028	1
621	11034	1
621	11116	1
621	11467	1
621	11503	1
621	11588	1
621	11887	1
621	12069	1
621	12070	1
635	180	1
635	237	1
635	333	1
635	356	1
635	502	1
635	607	1
635	614	1
635	701	1
635	745	1
635	840	1
635	1174	1
635	1212	1
635	1368	1
635	1467	1
635	1516	1
635	1737	1
635	2121	1
635	2137	1
635	2290	1
635	2446	1
635	2500	1
635	2577	1
635	3244	1
635	3564	1
635	3773	1
635	6569	1
635	7264	1
649	5425	1
649	8013	1
649	8498	1
649	9674	1
649	10057	1
649	11004	1
649	11921	1
710	171	1
710	183	1
710	268	1
710	280	1
710	349	1
722	1402	1
722	1431	1
722	1802	1
722	11007	1
722	11008	1
722	12108	1
814	328	1
814	4998	1
814	5167	1
814	5499	1
814	5507	1
814	5513	1
814	5578	1
814	6870	1
814	7741	1
814	7812	1
814	7891	1
814	8001	1
823	2555	1
823	3724	1
823	4967	1
823	7275	1
838	1215	1
838	1283	1
838	3941	1
852	1676	1
852	7764	1
852	8637	1
852	9876	1
852	11601	1
852	11785	1
852	11786	1
876	2148	1
895	5454	1
895	5461	1
895	5468	1
895	7459	1
895	7755	1
895	8009	1
895	8010	1
895	8136	1
895	8489	1
895	8510	1
895	8534	1
895	8535	1
895	8536	1
895	8557	1
895	8637	1
895	8733	1
895	8734	1
895	8735	1
895	8736	1
895	8737	1
895	8881	1
895	8882	1
