0	2970	1
0	3056	1
0	3790	1
0	6434	1
0	6479	1
0	6698	1
0	6953	1
0	7590	1
0	8617	1
0	11329	1
0	12741	1
0	12763	1
0	13618	1
0	13647	1
0	13781	1
0	14303	1
0	15174	1
0	16357	1
0	16624	1
0	16854	1
0	19801	1
0	23485	1
0	24182	1
0	25008	1
0	25213	1
0	25381	1
0	26157	1
0	26992	1
0	27101	1
0	27854	1
0	34327	1
0	36759	1
2	8147	1
2	8437	1
2	21772	1
2	23199	1
2	23948	1
2	26290	1
2	35118	1
2	35334	1
2	35415	1
2	35564	1
2	36017	1
10	13697	1
10	29710	1
10	31867	1
10	33176	1
10	38365	1
23	14772	1
23	22029	1
23	22208	1
23	22710	1
23	30587	1
32	3282	1
32	10862	1
32	11605	1
32	11807	1
32	13763	1
32	14748	1
32	21584	1
32	21585	1
32	28701	1
35	26343	1
35	39773	1
35	39808	1
35	39870	1
35	40435	1
37	4391	1
37	4996	1
37	8345	1
37	15523	1
37	15968	1
37	16460	1
37	24572	1
37	26370	1
37	28080	1
37	29851	1
39	17355	1
39	17356	1
39	17438	1
39	19751	1
39	22753	1
39	31174	1
39	32689	1
39	35165	1
40	2060	1
40	3372	1
40	3971	1
40	4230	1
40	4534	1
40	4850	1
40	5297	1
40	5460	1
40	5827	1
40	7343	1
40	8355	1
40	9881	1
40	10145	1
40	15949	1
40	16634	1
40	16863	1
40	17954	1
40	18382	1
40	18634	1
40	19741	1
40	20995	1
40	21779	1
40	24179	1
40	24573	1
40	24734	1
40	24798	1
40	25716	1
40	26863	1
40	28044	1
40	28934	1
40	30065	1
40	30516	1
40	30842	1
40	30843	1
40	31511	1
40	31572	1
40	31888	1
40	33287	1
40	33764	1
53	1342	1
53	5841	1
53	8832	1
53	22203	1
53	24733	1
53	28553	1
53	29793	1
53	33708	1
53	33865	1
53	34588	1
53	35057	1
58	19072	1
58	23384	1
58	24733	1
58	25815	1
58	27067	1
58	37738	1
72	921	1
72	1388	1
72	2685	1
72	2925	1
72	3283	1
72	6539	1
72	7599	1
72	8222	1
72	8875	1
72	9330	1
72	9370	1
72	10283	1
72	11001	1
72	11269	1
72	11875	1
72	14681	1
72	16928	1
72	17120	1
72	18475	1
72	18745	1
72	21188	1
72	21492	1
72	23616	1
72	26720	1
72	31200	1
72	32136	1
72	32557	1
72	33477	1
72	34361	1
72	35223	1
72	35266	1
72	36328	1
72	37189	1
76	2561	1
76	2652	1
76	4421	1
76	5250	1
76	7569	1
76	8147	1
76	9982	1
